fec_id,crp_id,crp_candidate_name,gender,party,crpico,office,race,opponent_name,opponent_fecid,crp_current_candidate,crp_cyclecand,crp_primary_results,last_name,first_name,middle_name,suffix,nickname,vs_candname,vs_filename,face_url,vs_canddetails,vs_filesize,birthday,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
H0VA07133,N00045930,John McGuire,M,R,C,VA07,House,"['Peter Greenwald', 'Abigail Spanberger', 'Nick Freitas', 'Tina Ramirez', 'Jason Roberge', 'Andrew Knaggs']","['H4VA07127', 'H8VA07094', 'H0VA07158', 'H0VA07109', 'H0VA07117', 'H0VA07125']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/John_McGuire.PNG,,,,,,,,,,,,,,,,,,,,,,,
H0WA06081,N00045931,Elizabeth Kreiselmaier,F,R,C,WA06,House,['Derek Kilmer'],['H2WA06129'],Y,Y,W,,,,,,Elizabeth Kreiselmaier,USH_WA_ELIZABETH_KREISELMAIER.jpg,https://static.votesmart.org/static/canphoto/191888.jpg,"
                Elizabeth Kreiselmaier

                (Lost)

                Republican
",4276.0,,,,,,,,,,,,,,,,,,,,,
S0DE00175,N00045942,Jessica Scarane,F,D,C,DES2,Senate,"['Chris Coons', 'Mark Turley', 'Lauren Witzke', 'James DeMartino']","['S0DE00092', 'S0DE00167', 'S0DE00183', 'S0DE00191']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JessicaScarane.jpg,,,,,,,,,,,,,,,,,,,,,,,
H0AL02202,N00045944,Phyllis Harvey-Hall,F,D,O,AL02,House,"['Barry Moore', 'John Page']","['H8AL02171', 'H0AL02186']",Y,Y,W,Phyllis,Harvey-Hall,,,,Phyllis Harvey-Hall,USH_AL_PHYLLIS_HARVEY-HALL.jpg,https://static.votesmart.org/static/canphoto/188303.jpg,"
                Phyllis Harvey-Hall

                (Lost)

                Democratic
",4986.0,,,,,,,,,,,,,,,,,,,,,
H0CA09125,N00045951,Tony Amador,M,R,C,CA09,House,['Jerry McNerney'],['H4CA11081'],Y,Y,W,,,,,,Tony Amador,USH_CA_TONY_AMADOR.jpg,https://static.votesmart.org/static/canphoto/120045.jpg,"
                Tony Amador

                (Lost)

                Republican
",13746.0,,,,,,,,,,,,,,,,,,,,,
H0CA31129,N00045966,Agnes Gibboney,F,R,C,CA31,House,['Pete Aguilar'],['H2CA31125'],Y,Y,W,,,,,,Agnes Gibboney,USH_CA_AGNES_GIBBONEY.jpg,https://static.votesmart.org/static/canphoto/188695.jpg,"
                Agnes Gibboney

                (Lost)

                Republican
",4294.0,,,,,,,,,,,,,,,,,,,,,
H0CA35146,N00045967,Mike Cargile,M,R,C,CA35,House,['Norma Torres'],['H4CA35031'],Y,Y,W,,,,,,Mike Cargile,USH_CA_MIKE_CARGILE.jpg,https://static.votesmart.org/static/canphoto/188675.jpg,"
                Mike Cargile

                (Lost)

                Republican
",4117.0,,,,,,,,,,,,,,,,,,,,,
H0CO03165,N00045974,Lauren Boebert,F,R,O,CO03,House,"['Diane Mitsch Bush', 'Robert Moser Jr', 'Chris Milton']","['H8CO03192', 'H0CO03140', 'H0CO03173']",Y,Y,W,Lauren,Boebert,,,,Lauren Boebert,USH_CO_LAUREN_BOEBERT.jpg,https://static.votesmart.org/static/canphoto/191290.jpg,"
                Lauren Boebert

                (Won)

                Republican
",4193.0,12/15/86,https://boebert.house.gov,1609 Longworth House Office Building Washington DC 20515-0603,202-225-4761,,,RepBoebert,,,,B000825,,,,,456805.0,,Lauren Boebert,,,Lauren Boebert
H0FL03175,N00045978,Kat Cammack,F,R,O,FL03,House,"['Adam Christensen', 'Edgardo Silva']","['H0FL03183', 'H0FL03274']",Y,Y,W,Kat,Cammack,,,Kat,Kat Cammack,USH_FL_KAT_CAMMACK.jpg,https://static.votesmart.org/static/canphoto/191306.jpg,"
                Kat Cammack

                (Won)

                Republican
",4290.0,2/16/88,https://cammack.house.gov,1626 Longworth House Office Building Washington DC 20515-0903,202-225-5744,,,RepKatCammack,,,,C001039,,,,,456806.0,,,,,Kat Cammack
H0FL22142,N00045984,Jeffrey E. Olson,M,I,C,FL23,House,"['Debbie Wasserman Schultz', 'Carla Spalding', 'Michael T Kroske', 'Demetrius Fugate']","['H4FL20023', 'H0FL23090', 'H0FL23108', 'H0FL23116']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0FL23108,N00045985,Michael T Kroske,M,R,C,FL23,House,"['Debbie Wasserman Schultz', 'Carla Spalding', 'Jeffrey E. Olson', 'Demetrius Fugate']","['H4FL20023', 'H0FL23090', 'H0FL22142', 'H0FL23116']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0GA09170,N00045988,Devin Pandy,M,D,O,GA09,House,['Andrew Clyde'],['H0GA09246'],Y,Y,W,,,,,,Devin Pandy,USH_GA_DEVIN_PANDY.jpg,https://static.votesmart.org/static/canphoto/189773.jpg,"
                Devin Pandy

                (Lost)

                Democratic
",4707.0,,,,,,,,,,,,,,,,,,,,,
H0IL10385,N00045991,Bradley Heinz,M,I,C,IL10,House,"['Brad Schneider', 'Valerie Ramirez Mukherjee', 'Joseph Severino']","['H2IL10068', 'H0IL10351', 'H0IL10393']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0IL15194,N00045993,Erika Weaver,F,D,O,IL15,House,['Mary Miller'],['H0IL15129'],Y,Y,W,,,,,,Erika Weaver,USH_IL_ERIKA_WEAVER.jpg,https://static.votesmart.org/static/canphoto/187985.jpg,"
                Erika Weaver

                (Lost)

                Democratic
",4042.0,,,,,,,,,,,,,,,,,,,,,
H0IN05300,N00045997,Vernon Moore,M,I,O,IN05,House,"['Ellen Kizik', 'Christina Hale', 'Victoria Spartz', 'Ken Tucker']","['H0IN05193', 'H0IN05219', 'H0IN05326', 'H0IN05342']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0IN09153,N00045998,Tonya Millis,F,L,C,IN09,House,"['John Tilford', 'Trey Hollingsworth', 'Andy Ruff']","['H0IN09187', 'H6IN09176', 'H0IN09179']",Y,Y,,,,,,,Tonya Millis,USH_IN_TONYA_MILLIS.jpg,https://static.votesmart.org/static/canphoto/193494.jpg,"
                Tonya Millis

                (Lost)

                Libertarian
",5707.0,,,,,,,,,,,,,,,,,,,,,
H0KY02095,N00046000,Robert Lee Perry,M,L,C,KY02,House,"['Brett Guthrie', 'Hank Linderman', 'Lewis Carter']","['H8KY02031', 'H8KY02080', 'H0KY02129']",Y,Y,,,,,,,Robert Perry,USH_KY_ROBERT_PERRY.jpg,https://static.votesmart.org/static/canphoto/194114.jpg,"
                Robert Perry

                (Lost)

                Libertarian
",3859.0,,,,,,,,,,,,,,,,,,,,,
H0MD05225,N00046001,Chris Palombi,M,R,C,MD05,House,"['Steny H Hoyer', 'Rashad Lloyd']","['H2MD05155', 'H0MD05266']",Y,Y,W,,,,,,Chris Palombi,USH_MD_CHRIS_PALOMBI.jpg,https://static.votesmart.org/static/canphoto/189329.jpg,"
                Chris Palombi

                (Lost)

                Republican
",4282.0,,,,,,,,,,,,,,,,,,,,,
H0MD07197,N00046004,Kimberly Klacik,F,R,C,MD07,House,"['Kweisi Mfume', 'Amber Ivey']","['H0MD07114', 'H0MD07387']",Y,Y,W,Kim,Klacik,,,,Kimberly Klacik,USH_MD_KIMBERLY_KLACIK.jpg,https://static.votesmart.org/static/canphoto/187916.jpg,"
                Kimberly Klacik

                (Lost)

                Republican
",4243.0,,,,,,,,,,,,,,,,,,,,,
H0MI13471,N00046011,David Dudenhoefer,M,R,C,MI13,House,"['Stephen Michael Patterson', 'Rashida Tlaib', 'Donald Eason', 'Al Lemmo', 'Linda Sawyer']","['H0MI00031', 'H8MI13250', 'H0MI13513', 'H0MI13463', 'H0MI13497']",Y,Y,,,,,,,Dude Dudenhoefer,USH_MI_DUDE_DUDENHOEFER.jpg,https://static.votesmart.org/static/canphoto/191641.jpg,"
                Dude Dudenhoefer

                (Lost)

                Republican
",6499.0,,,,,,,,,,,,,,,,,,,,,
H0MN04197,N00046012,Sia Lo,M,R,C,MN04,House,"['Betty McCollum', 'Gene Rechtzigel', 'Susan Sindt']","['H0MN04049', 'H6MN04244', 'H6MN04269']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0MO02254,N00046015,Jill Schupp,F,D,C,MO02,House,"['Ann L Wagner', 'Martin Schulte']","['H2MO02102', 'H0MO02262']",Y,Y,W,Jill,Schupp,,,,Jill Schupp,USH_MO_JILL_SCHUPP.jpg,https://static.votesmart.org/static/canphoto/104579.jpg,"
                Jill Schupp

                (Lost)

                Democratic
",3883.0,,,,,,,,,,,,,,,,,,,,,
H0MS01118,N00046016,Antonia Eliason,F,D,C,MS01,House,['Trent Kelly'],['H6MS01131'],Y,Y,W,,,,,,Antonia Eliason,USH_MS_ANTONIA_ELIASON.jpg,https://static.votesmart.org/static/canphoto/188866.jpg,"
                Antonia Eliason

                (Lost)

                Democratic
",3937.0,,,,,,,,,,,,,,,,,,,,,
H0NH02272,N00046022,Eli Clemmer,M,R,C,NH02,House,"['Ann Kuster', 'Steve Negron', 'Lynne Blankenbeker', 'Gilead Towne']","['H0NH02181', 'H8NH02275', 'H8NH02283', 'H0NH02280']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0NY02234,N00046030,Andrew Garbarino,M,R,O,NY02,House,"['Jackie Gordon', 'Philip MacRuari', 'Harry Burger']","['H0NY02192', 'H0NY02291', 'H0NY02309']",Y,Y,W,Andrew,Garbarino,,,,Andrew Garbarino,USH_NY_ANDREW_GARBARINO.jpg,https://static.votesmart.org/static/canphoto/143103.jpg,"
                Andrew Garbarino

                (Won)

                Conservative, Libertarian, Republican, Serve America Movement
",3837.0,,,,,,,,,,,,,,,,,,,,,
H0OH02139,N00046034,Jaime Castle,F,D,C,OH02,House,['Brad Wenstrup'],['H2OH02085'],Y,Y,W,,,,,,Jaime Castle,USH_OH_JAIME_CASTLE.jpg,https://static.votesmart.org/static/canphoto/189054.jpg,"
                Jaime Castle

                (Lost)

                Democratic
",4674.0,,,,,,,,,,,,,,,,,,,,,
H0OH03129,N00046035,Nicholas Moss,M,I,C,OH03,House,"['Joyce Beatty', 'Mark Richardson']","['H2OH03125', 'H0OH03111']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Jul102020207PM_80182230_IMG_2615.JPG,,,,,,,,,,,,,,,,,,,,,,,
H0PA18105,N00046041,Daniel Vayda,M,I,C,PA18,House,"['Mike Doyle', 'Luke Negron']","['H4PA18131', 'H0PA18113']",Y,Y,,,,,,,Daniel Vayda,USH_PA_DANIEL_VAYDA.jpg,,"
                Daniel Vayda

                (Lost)

                Independent
",243.0,,,,,,,,,,,,,,,,,,,,,
H0SC06229,N00046043,Harrison Shuler,M,I,C,SC06,House,"['James E Clyburn', 'John McCollum', 'Mark Hackett']","['H2SC02042', 'H0SC06237', 'H0SC06245']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0TN05341,N00046044,Craig Wildenradt,M,I,C,TN05,House,['Jim Cooper'],['H2TN05131'],Y,Y,,,,,,,Craig Wildenradt,USH_TN_CRAIG_WILDENRADT.jpg,,"
                Craig Wildenradt

                (Withdrawn)

                Independent
",243.0,,,,,,,,,,,,,,,,,,,,,
H0TX02106,N00046045,Sima Ladjevardian,F,D,C,TX02,House,"['Dan Crenshaw', 'Elliott Scheirman']","['H8TX02166', 'H0TX02114']",Y,Y,W,Sima,Ladjevardian,,,,Sima Ladjevardian,USH_TX_SIMA_LADJEVARDIAN.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Sima_Ladjevardian.jpg,"
                Sima Ladjevardian

                (Lost)

                Democratic
",243.0,,,,,,,,,,,,,,,,,,,,,
H0TX05109,N00046046,Carolyn Salter,F,D,C,TX05,House,"['Lance Gooden', 'Kevin Hale']","['H8TX05144', 'H0TX05125']",Y,Y,W,,,,,,Carolyn Salter,USH_TX_CAROLYN_SALTER.jpg,https://static.votesmart.org/static/canphoto/188140.jpg,"
                Carolyn Salter

                (Lost)

                Democratic
",4632.0,,,,,,,,,,,,,,,,,,,,,
H0TX11297,N00046048,Jeffery Cady,M,I,O,TX11,House,"['Jon Mark Hogg', 'August Pfluger']","['H0TX11198', 'H0TX11230']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/C5AFBB1E-24D2-4708-A4C2-D829909093A6.jpeg,,,,,,,,,,,,,,,,,,,,,,,
H0TX13228,N00046055,Ronny Jackson,M,R,O,TX13,House,['Gus Trujillo'],['H0TX13152'],Y,Y,W,,,,,,Ronny Jackson,USH_TX_RONNY_JACKSON.jpg,https://static.votesmart.org/static/canphoto/188325.jpg,"
                Ronny Jackson

                (Won)

                Republican
",4105.0,5/4/67,https://jackson.house.gov,118 Cannon House Office Building Washington DC 20515-4313,202-225-3706,,,RepRonnyJackson,,,,J000304,,,,,456847.0,,Ronny Jackson,,,Ronny Jackson
H0TX22302,N00046067,Troy Nehls,M,R,O,TX22,House,['Sri Kulkarni'],['H8TX22313'],Y,Y,W,,,,,,Troy Nehls,USH_TX_TROY_NEHLS.jpg,https://static.votesmart.org/static/canphoto/188334.jpg,"
                Troy Nehls

                (Won)

                Republican
",3991.0,,,,,,,,,,,,,,,,,,,,,
H0TX30107,N00046071,Dakinya Jefferson,F,L,C,TX30,House,"['Eddie Bernice Johnson', 'Demetrick Pennie']","['H2TX00015', 'H0TX18276']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0TX31162,N00046073,Jeremy Bravo,M,I,C,TX31,House,"['John Carter', 'Clark Paterson', 'Donna Imam']","['H2TX31044', 'H2TX01070', 'H0TX31097']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/JeremyBravo.jpg,,,,,,,,,,,,,,,,,,,,,,,
H0UT02302,N00046077,John Kael Weston,M,D,C,UT02,House,"['Chris Stewart', 'Joe Jarvis', 'Rob Latham']","['H2UT02324', 'H0UT02310', 'H0UT02328']",Y,Y,W,,,,,,Kael Weston,USH_UT_KAEL_WESTON.jpg,https://static.votesmart.org/static/canphoto/191165.jpg,"
                Kael Weston

                (Lost)

                Democratic
",18904.0,,,,,,,,,,,,,,,,,,,,,
H0VA08172,N00046082,Heerak Christian Kim,M,I,C,VA08,House,"['Andrew Straw', 'Don Beyer', 'Jeff Jordan']","['H0VA08164', 'H4VA08224', 'H0VA08198']",Y,Y,,,,,,,Heerak Kim,USH_VA_HEERAK_KIM.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Heerak.jpg,"
                Heerak Kim

                (Withdrawn)

                No Party Affiliation
",243.0,,,,,,,,,,,,,,,,,,,,,
S0GA00518,N00046124,Darrell McGuire,M,I,C,GAS1,Senate,"['Allen Buckley', 'David Perdue', 'Jon Ossoff', 'Shane Hazel', 'Clifton Kilby', 'Valencia Stovall', 'Nathan Ethan Franklin']","['S4GA11103', 'S4GA11285', 'S8GA00180', 'S0GA00575', 'S0GA00385', 'S0GA00625', 'S0GA00682']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0GA00526,N00046125,Kelly Loeffler,F,R,I,GAS2,Senate,"['Al Bartell', 'Doug Collins', 'Derrick Grayson', 'Matthew Lieberman', 'Tamara Johnson-Shealey', 'Wayne Johnson', 'Richard Dien Winfield', 'Raphael Warnock', 'Ed Tarver', 'Deborah Jackson', 'Jamesia James', 'John Fortuin', 'Brian Slowinski', 'Kandiss Taylor']","['S0GA00443', 'S0GA00567', 'S0GA00658', 'S0GA00468', 'S0GA00484', 'S0GA00492', 'S0GA00542', 'S0GA00559', 'S0GA00583', 'S0GA00591', 'S0GA00609', 'S0GA00617', 'S0GA00633', 'S0GA00641']",Y,Y,,Kelly,Loeffler,,,,Kelly Loeffler,USS_GA_KELLY_LOEFFLER.jpg,https://static.votesmart.org/static/canphoto/188718.jpg,"
                Kelly Loeffler

                (Won)

                Republican
",6672.0,,,,,,,,,,,,,,,,,,,,,
S0IL00600,N00046126,Patrick Feges,M,I,C,ILS1,Senate,"['Dick Durbin', 'Willie Wilson', 'Mark Curran', 'Danny Malouf']","['S6IL00151', 'S0IL00568', 'S0IL00543', 'S0IL00618']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0KY00412,N00046128,Derek Petteys,M,3,C,KYS1,Senate,"['Mitch McConnell', 'Alyssa Dara McDowell', 'Amy McGrath', 'Brad Barron', 'Maggie Jo Hilliard']","['S2KY00012', 'S0KY00446', 'S0KY00339', 'S0KY00396', 'S0KY00487']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0LA00303,N00046129,"Jamar ""Doc"" Myers-Montgomery",M,I,C,LAS1,Senate,"['Vinny Mendoza', 'Bill Cassidy', 'Derrick Edwards', 'Beryl Billiot', 'Gregory E. Fitch', 'Antoine Pierce', 'Dartanyon Williams', 'Peter Wenstrup', 'Dustin Murphy', 'John Paul Bourgeois', 'Xan John', 'Adrian Perkins', 'Aaron Sigler']","['S6LA00409', 'S4LA00107', 'S6LA00342', 'S6LA00441', 'S0LA00295', 'S0LA00311', 'S0LA00329', 'S0LA00345', 'S0LA00352', 'S0LA00360', 'S0LA00378', 'S0LA00386', 'S0LA00394']",Y,Y,,,,,,,Jamar Montgomery,USS_LA_JAMAR_MONTGOMERY.jpg,https://static.votesmart.org/static/canphoto/193799.jpg,"
                Jamar Montgomery

                (Lost)

                No Party Affiliation
",4404.0,,,,,,,,,,,,,,,,,,,,,
S0TX00373,N00046140,Arjun Srinivasan,M,I,C,TXS1,Senate,"['John Cornyn', 'Rhett Smith', 'MJ Hegar', 'Kerry McKennon', 'Cedric D Jefferson', 'James Brumley', 'Tim Smith', 'Ricardo Turullols-Bonilla', 'Luke Warren', 'Kenney Elkomous', 'Raymond Fogg Jr']","['S2TX00106', 'S0TX00241', 'S0TX00233', 'S0TX00340', 'S0TX00399', 'S0TX00407', 'S0TX00415', 'S0TX00423', 'S0TX00449', 'S0TX00464', 'S0TX00472']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0TX00399,N00046142,Cedric D Jefferson,M,3,C,TXS1,Senate,"['John Cornyn', 'Rhett Smith', 'MJ Hegar', 'Kerry McKennon', 'Arjun Srinivasan', 'James Brumley', 'Tim Smith', 'Ricardo Turullols-Bonilla', 'Luke Warren', 'Kenney Elkomous', 'Raymond Fogg Jr']","['S2TX00106', 'S0TX00241', 'S0TX00233', 'S0TX00340', 'S0TX00373', 'S0TX00407', 'S0TX00415', 'S0TX00423', 'S0TX00449', 'S0TX00464', 'S0TX00472']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0AZ06092,N00046146,Tom Lewellen,M,I,C,AZ06,House,"['David Schweikert', 'Hiral Tipirneni', 'Gennaro Napolitano']","['H4AZ06045', 'H8AZ08083', 'H0AZ06100']",Y,Y,,,,,,,Tom Lewellen,USH_AZ_TOM_LEWELLEN.jpg,https://static.votesmart.org/static/canphoto/193681.jpg,"
                Tom Lewellen

                (Withdrawn)

                Independent
",3632.0,,,,,,,,,,,,,,,,,,,,,
H0CA38157,N00046156,Michael Tolar,M,D,C,CA38,House,['Linda Sanchez'],['H2CA39078'],Y,Y,W,,,,,,Michael Tolar,USH_CA_MICHAEL_TOLAR.jpg,https://static.votesmart.org/static/canphoto/188665.jpg,"
                Michael Tolar

                (Lost)

                Democratic
",5297.0,,,,,,,,,,,,,,,,,,,,,
S0CO00633,N00046162,Joey Camp,M,I,C,COS2,Senate,"['Gary Swing', 'Cory Gardner', 'Gaylon Kent', 'Raymon Doane', 'John Hickenlooper', 'Veronique Bellamy', 'Joshua Rodriguez', 'Lisa Garcia', 'Martha Wolf']","['S0CO00542', 'S4CO00395', 'S4CO00403', 'S0CO00674', 'S0CO00575', 'S0CO00583', 'S0CO00617', 'S0CO00682', 'S0CO00690']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/jcamp.jpg,,,,,,,,,,,,,,,,,,,,,,,
H0CT03155,N00046167,Margaret Streicker,F,R,C,CT03,House,"['Rosa L DeLauro', 'Justin Paglino']","['H0CT03072', 'H0CT03163']",Y,Y,W,Margaret,Streicker,,,,Margaret Streicker,USH_CT_MARGARET_STREICKER.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/MargaretStreicker.jpeg,"
                Margaret Streicker

                (Lost)

                Republican
",243.0,,,,,,,,,,,,,,,,,,,,,
H0FL03183,N00046170,Adam Christensen,M,D,O,FL03,House,"['Kat Cammack', 'Edgardo Silva']","['H0FL03175', 'H0FL03274']",Y,Y,W,,,,,,Adam Christensen,USH_FL_ADAM_CHRISTENSEN.jpg,https://static.votesmart.org/static/canphoto/191309.jpg,"
                Adam Christensen

                (Lost)

                Democratic
",4540.0,,,,,,,,,,,,,,,,,,,,,
H0FL09123,N00046177,Edgar Reyes,M,I,C,FL09,House,"['Clay Hill', 'Darren Soto', 'Bill Olson', 'Anthony Davila']","['H6FL08197', 'H6FL09179', 'H0FL09081', 'H0FL09099']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0FL19205,N00046180,Byron Donalds,M,R,O,FL19,House,"['Cindy Lyn Banyai', 'William Figlesthaler', 'Dane Eagle', 'Casey Askar', 'Patrick Post']","['H0FL19106', 'H0FL19114', 'H0FL19122', 'H0FL19221', 'H0FL19254']",Y,Y,,Byron,Donalds,,,,Byron Donalds,USH_FL_BYRON_DONALDS.jpg,https://static.votesmart.org/static/canphoto/137655.jpg,"
                Byron Donalds

                (Won)

                Republican
",3870.0,10/28/78,https://donalds.house.gov,523 Cannon House Office Building Washington DC 20515-0919,202-225-2536,,,,,,,D000032,,,,,456808.0,,,,,Byron Donalds
H0GA05244,N00046182,Demondria Jefferson,F,L,O,GA05,House,"['Mable Thomas', 'Barrington Martin II', 'Angela Stanton-King', 'Keisha Waites', 'Nikema Williams', 'Chase Oliver', 'Kwanza Hall', 'Robert Franklin']","['H2GA05075', 'H0GA05251', 'H0GA05277', 'H0GA13156', 'H0GA05301', 'H0GA05319', 'H0GA05327', 'H0GA05335']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0TX19076,N00046185,Robert Wysinger,M,3,C,TX19,House,"['Jodey Arrington', 'Tom Watson']","['H6TX19099', 'H0TX19068']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0TX01116,N00046189,Arkeiska Jefferson,F,L,C,TX01,House,"['Louis B Gohmert Jr.', 'Hank Gilbert', 'Chase Carbajal']","['H4TX04039', 'H0TX01108', 'H0TX01132']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0IN09179,N00046205,Andy Ruff,M,D,C,IN09,House,"['John Tilford', 'Trey Hollingsworth', 'Tonya Millis']","['H0IN09187', 'H6IN09176', 'H0IN09153']",Y,Y,W,,,,,,Andy Ruff,USH_IN_ANDY_RUFF.jpg,https://static.votesmart.org/static/canphoto/74953.jpg,"
                Andy Ruff

                (Lost)

                Democratic
",3878.0,,,,,,,,,,,,,,,,,,,,,
H0KS02196,N00046206,Michelle De La Isla,F,D,O,KS02,House,"['Robert Garrard', 'Jake Laturner', 'Jake Laturner']","['H8KS02108', 'H0KS02188', 'H0KS02188']",Y,Y,W,Michelle,De La Isla,,,,Michelle De La Isla,USH_KS_MICHELLE_DE_LA_ISLA.jpg,https://static.votesmart.org/static/canphoto/146324.jpg,"
                Michelle De La Isla

                (Lost)

                Democratic
",3739.0,,,,,,,,,,,,,,,,,,,,,
H0KY05155,N00046208,Matthew Best,M,D,C,KY05,House,"['Hal Rogers', 'William Hibbitts', 'John Wells']","['H0KY05015', 'H0KY05148', 'H0KY05163']",Y,Y,W,,,,,,Matthew Best,USH_KY_MATTHEW_BEST.jpg,https://static.votesmart.org/static/canphoto/188825.jpg,"
                Matthew Best

                (Lost)

                Democratic
",4786.0,,,,,,,,,,,,,,,,,,,,,
H0MA04218,N00046209,Ben Sigel,M,D,O,MA04,House,"['David Rosa', 'Herb Robinson', 'Alan Khazei', 'Ihssane Leckey', 'Becky Grossman', 'Jesse Mermell', 'Jake Auchincloss', 'Dave Cavell', 'Tom Shack', 'Nick Matthew', 'Christopher Zannetos', 'Julie Hall', 'Natalia Linos']","['H0MA09027', 'H8MA04047', 'H0MA04176', 'H0MA04143', 'H0MA04168', 'H0MA04184', 'H0MA04192', 'H0MA04200', 'H0MA04226', 'H0MA04234', 'H0MA04242', 'H0MA04259', 'H0MA04267']",Y,Y,,,,,,,,,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/Ben_Sigel.jpg,,,,,,,,,,,,,,,,,,,,,,,
H0MD08203,N00046214,Gregory Coll,M,R,C,MD08,House,['Jamie Raskin'],['H6MD08457'],Y,Y,W,,,,,,Gregory Coll,USH_MD_GREGORY_COLL.jpg,https://static.votesmart.org/static/canphoto/189342.jpg,"
                Gregory Coll

                (Lost)

                Republican
",5305.0,,,,,,,,,,,,,,,,,,,,,
H0TX06107,N00046216,Netita V. Jefferson,F,3,C,TX06,House,"['Ron Wright', 'Stephen Daniel', 'Chad Snider']","['H8TX06233', 'H0TX06099', 'H0TX06115']",Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0MI05162,N00046219,Tim Kelly,M,R,C,MI05,House,"['Dan Kildee', 'James Harris']","['H2MI05119', 'H0MI05170']",Y,Y,W,,,,,,Tim Kelly,USH_MI_TIM_KELLY.jpg,https://static.votesmart.org/static/canphoto/65644.jpg,"
                Tim Kelly

                (Lost)

                Republican
",4166.0,,,,,,,,,,,,,,,,,,,,,
H0MN02134,N00046225,Tyler Kistner,M,R,C,MN02,House,"['Angie Craig', 'Brad Svenson', 'Adam Weeks']","['H6MN02131', 'H8MN02087', 'H0MN02167']",Y,Y,W,Tyler,Kistner,,,,Tyler Kistner,USH_MN_TYLER_KISTNER.jpg,https://static.votesmart.org/static/canphoto/192397.jpg,"
                Tyler Kistner

                (Lost)

                Republican
",3881.0,,,,,,,,,,,,,,,,,,,,,
H0MO07246,N00046232,Teresa Montseny,F,D,C,MO07,House,"['Kevin Craig', 'Billy Long', 'Audrey Richards']","['H4MO07107', 'H0MO07113', 'H0MO07279']",Y,Y,W,,,,,,Teresa Montseny,USH_MO_TERESA_MONTSENY.jpg,https://static.votesmart.org/static/canphoto/192082.jpg,"
                Teresa Montseny

                (Lost)

                Democratic
",4884.0,,,,,,,,,,,,,,,,,,,,,
H0MS02082,N00046233,Brian Flowers,M,R,C,MS02,House,['Bennie G Thompson'],['H4MS02068'],Y,Y,W,,,,,,Brian Flowers,USH_MS_BRIAN_FLOWERS.jpg,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/200/300/bf.jpeg,"
                Brian Flowers

                (Lost)

                Republican
",243.0,,,,,,,,,,,,,,,,,,,,,
H0NC02158,N00046240,Alan Swain,M,R,O,NC02,House,"['Deborah Ross', 'Japheth Matemu']","['H0NC02125', 'H8NC02136']",Y,Y,W,,,,,,Alan Swain,USH_NC_ALAN_SWAIN.jpg,https://static.votesmart.org/static/canphoto/188557.jpg,"
                Alan Swain

                (Lost)

                Republican
",4903.0,,,,,,,,,,,,,,,,,,,,,
